customer_id,signup_date,country,age,gender,loyalty_tier,acquisition_channel
88177,27-03-2023,US,34,Male,Bronze,Organic
88178,15-05-2021,CA,53,Male,Bronze,Referral
88179,06-03-2021,AU,33,Male,Gold,Email
88180,20-03-2021,CA,29,Female,Silver,Organic
88181,01-09-2021,BR,41,Female,Silver,Organic
88182,20-08-2022,IN,45,Male,Silver,Organic
88183,15-10-2021,CA,27,Female,Silver,Social
88184,18-10-2022,AU,28,Female,Bronze,Paid Search
88185,21-01-2021,UK,54,Female,Bronze,Referral
88186,21-04-2022,US,28,Male,Bronze,Organic
88187,11-06-2021,DE,48,Male,Bronze,Paid Search
88188,11-11-2021,UK,48,Male,Silver,Paid Search
88189,10-12-2022,US,35,Male,Silver,Referral
88190,15-01-2021,BR,22,Male,Bronze,Organic
88191,24-04-2023,IN,39,Male,Bronze,Organic
88192,20-10-2021,US,33,Male,Silver,Social
88193,02-08-2023,IN,18,Female,Bronze,Organic
88194,22-02-2023,IN,39,Male,Silver,Paid Search
88195,18-09-2023,CA,27,Male,Bronze,Organic
88196,26-10-2022,IN,47,Female,Platinum,Paid Search
88197,25-03-2022,US,33,Female,Silver,Social
88198,23-06-2021,IN,35,Male,Gold,Paid Search
88199,21-03-2021,US,23,Female,Bronze,Paid Search
88200,19-05-2023,IN,38,Male,Bronze,Paid Search
88201,08-12-2022,CA,35,Female,Silver,Paid Search
88202,12-06-2021,US,21,Male,Bronze,Paid Search
88203,15-04-2021,US,49,Female,Silver,Paid Search
88204,22-05-2023,UK,27,Female,Bronze,Organic
88205,07-03-2021,IN,29,Female,Silver,Social
88206,16-07-2022,US,39,Male,Silver,Email
88207,22-12-2021,IN,37,Male,Bronze,Email
88208,25-02-2023,AU,35,Male,Bronze,Email
88209,05-03-2021,IN,42,Male,Bronze,Organic
88210,01-04-2021,US,23,Female,Silver,Referral
88211,03-06-2021,DE,33,Female,Bronze,Email
88212,23-03-2023,IN,41,Male,Gold,Organic
88213,20-02-2023,CA,18,Male,Silver,Email
88214,01-03-2023,US,50,Male,Bronze,Paid Search
88215,23-09-2022,AU,37,Male,Bronze,Email
88216,11-07-2021,US,45,Male,Bronze,Organic
88217,07-09-2021,BR,41,Other,Bronze,Email
88218,31-05-2021,US,33,Male,Bronze,Email
88219,18-05-2021,US,49,Male,Bronze,Organic
88220,31-03-2023,US,25,Male,Bronze,Organic
88221,16-05-2022,BR,34,Male,Silver,Email
88222,01-04-2022,DE,50,Female,Bronze,Social
88223,11-06-2021,US,18,Male,Silver,Organic
88224,11-12-2022,US,45,Male,Silver,Email
88225,30-06-2023,US,31,Female,Bronze,Referral
88226,10-01-2021,UK,29,Female,Silver,Email
88227,18-10-2023,US,40,Male,Silver,Referral
88228,21-07-2021,AU,38,Male,Gold,Paid Search
88229,25-09-2023,CA,48,Female,Bronze,Social
88230,28-03-2023,US,18,Male,Bronze,Paid Search
88231,02-09-2023,US,23,Female,Bronze,Organic
88232,06-08-2021,IN,39,Female,Bronze,Social
88233,10-09-2022,DE,45,Other,Bronze,Organic
88234,29-03-2021,IN,37,Female,Bronze,Paid Search
88235,06-05-2022,US,37,Male,Bronze,Social
88236,11-07-2021,US,36,Female,Bronze,Organic
88237,19-03-2021,US,40,Female,Bronze,Organic
88238,01-07-2023,CA,20,Male,Bronze,Social
88239,08-04-2023,US,32,Male,Silver,Referral
88240,15-01-2022,US,24,Male,Bronze,Organic
88241,30-03-2022,IN,18,Female,Gold,Email
88242,04-08-2022,UK,19,Other,Silver,Organic
88243,27-10-2022,US,21,Male,Silver,Organic
88244,25-09-2022,US,35,Male,Bronze,Email
88245,01-12-2021,DE,40,Male,Bronze,Social
88246,13-02-2022,IN,28,Male,Silver,Paid Search
88247,20-12-2023,US,49,Male,Bronze,Paid Search
88248,13-04-2021,BR,42,Male,Silver,Paid Search
88249,19-03-2022,US,31,Female,Silver,Paid Search
88250,09-10-2021,IN,41,Male,Silver,Organic
88251,25-09-2021,BR,45,Male,Bronze,Email
88252,22-06-2021,US,18,Female,Bronze,Paid Search
88253,19-04-2021,UK,41,Male,Bronze,Paid Search
88254,23-09-2023,AU,18,Female,Bronze,Organic
88255,12-08-2023,US,26,Female,Bronze,Email
88256,22-03-2023,IN,44,Female,Bronze,Paid Search
88257,13-10-2023,IN,45,Female,Bronze,Email
88258,21-06-2023,US,31,Male,Bronze,Organic
88259,21-05-2021,US,40,Female,Bronze,Organic
88260,09-06-2023,IN,23,Male,Silver,Organic
88261,04-06-2023,AU,25,Female,Bronze,Organic
88262,03-01-2021,US,30,Male,Bronze,Paid Search
88263,21-08-2023,BR,28,Male,Bronze,Email
88264,01-04-2023,IN,37,Male,Bronze,Paid Search
88265,25-12-2023,US,23,Female,Silver,Organic
88266,12-06-2022,US,21,Male,Bronze,Organic
88267,24-03-2023,US,49,Female,Bronze,Social
88268,29-04-2023,IN,42,Male,Silver,Paid Search
88269,31-12-2022,CA,50,Male,Silver,Paid Search
88270,18-11-2023,BR,43,Female,Bronze,Referral
88271,06-06-2021,US,21,Other,Gold,Referral
88272,27-01-2022,BR,19,Male,Bronze,Organic
88273,15-04-2021,DE,34,Male,Bronze,Referral
88274,25-10-2022,US,34,Female,Bronze,Email
88275,27-01-2021,IN,41,Male,Silver,Social
88276,30-11-2021,CA,24,Male,Silver,Paid Search
88277,21-03-2023,UK,48,Female,Bronze,Social
88278,06-09-2023,US,34,Female,Silver,Paid Search
88279,01-09-2021,DE,18,Female,Bronze,Social
88280,06-10-2021,US,27,Male,Bronze,Email
88281,30-01-2021,BR,21,Female,Bronze,Referral
88282,20-01-2022,CA,47,Male,Silver,Organic
88283,09-02-2023,US,23,Female,Bronze,Organic
88284,31-08-2023,AU,54,Female,Bronze,Paid Search
88285,06-04-2022,CA,42,Female,Bronze,Email
88286,21-04-2021,UK,31,Female,Silver,Organic
88287,18-12-2021,CA,18,Male,Bronze,Email
88288,25-06-2022,US,36,Male,Bronze,Paid Search
88289,26-10-2022,US,28,Male,Bronze,Paid Search
88290,29-09-2022,DE,33,Male,Silver,Organic
88291,27-05-2023,US,41,Male,Gold,Paid Search
88292,27-09-2022,DE,36,Male,Silver,Organic
88293,18-03-2022,IN,18,Other,Gold,Paid Search
88294,12-05-2021,US,39,Female,Silver,Paid Search
88295,23-10-2023,US,33,Female,Gold,Organic
88296,13-02-2021,US,24,Female,Bronze,Organic
88297,27-12-2021,US,27,Female,Silver,Organic
88298,02-04-2022,IN,25,Female,Bronze,Paid Search
88299,02-09-2023,UK,35,Female,Bronze,Social
88300,12-05-2022,BR,18,Male,Silver,Social
88301,29-03-2022,AU,31,Male,Gold,Organic
88302,30-10-2023,US,25,Female,Bronze,Referral
88303,04-02-2022,US,41,Female,Bronze,Paid Search
88304,08-04-2023,US,37,Male,Silver,Paid Search
88305,05-02-2021,AU,28,Male,Silver,Social
88306,18-10-2022,US,42,Male,Bronze,Email
88307,09-03-2023,IN,33,Male,Bronze,Paid Search
88308,19-08-2021,US,18,Female,Silver,Organic
88309,12-04-2023,IN,40,Male,Silver,Email
88310,15-09-2023,US,38,Female,Bronze,Organic
88311,28-02-2021,CA,33,Male,Bronze,Social
88312,31-07-2021,IN,62,Male,Bronze,Social
88313,07-06-2021,IN,49,Male,Gold,Email
88314,04-11-2023,US,25,Male,Silver,Paid Search
88315,16-11-2021,CA,20,Male,Bronze,Paid Search
88316,02-11-2023,BR,36,Female,Gold,Email
88317,21-02-2022,US,40,Male,Platinum,Paid Search
88318,07-12-2023,CA,39,Male,Gold,Social
88319,08-09-2022,US,38,Female,Bronze,Paid Search
88320,06-11-2021,IN,36,Male,Bronze,Referral
88321,11-07-2022,UK,31,Male,Bronze,Paid Search
88322,31-05-2021,UK,21,Female,Silver,Organic
88323,07-08-2021,US,22,Female,Silver,Organic
88324,20-11-2022,UK,35,Female,Gold,Social
88325,05-04-2023,DE,45,Male,Bronze,Organic
88326,09-04-2022,CA,30,Male,Silver,Referral
88327,26-07-2023,DE,28,Male,Bronze,Organic
88328,02-03-2022,US,35,Female,Silver,Organic
88329,14-02-2022,US,36,Male,Gold,Paid Search
88330,02-09-2022,US,35,Female,Bronze,Email
88331,08-03-2022,AU,45,Male,Bronze,Paid Search
88332,25-01-2023,IN,18,Female,Silver,Paid Search
88333,15-09-2023,CA,22,Male,Silver,Social
88334,30-12-2021,UK,45,Other,Bronze,Organic
88335,19-06-2022,US,31,Male,Bronze,Organic
88336,02-01-2022,US,27,Female,Bronze,Referral
88337,09-10-2022,BR,42,Male,Bronze,Organic
88338,31-10-2022,CA,20,Female,Bronze,Email
88339,10-05-2022,AU,21,Male,Silver,Social
88340,20-03-2021,IN,26,Male,Bronze,Paid Search
88341,12-10-2023,UK,51,Female,Bronze,Email
88342,06-02-2023,CA,29,Female,Silver,Social
88343,01-03-2023,CA,42,Female,Silver,Paid Search
88344,25-05-2023,IN,51,Female,Gold,Paid Search
88345,29-01-2021,US,49,Female,Silver,Email
88346,22-08-2023,US,42,Female,Bronze,Organic
88347,05-04-2021,BR,39,Female,Bronze,Paid Search
88348,06-04-2023,US,32,Male,Bronze,Organic
88349,12-11-2023,US,24,Male,Bronze,Paid Search
88350,09-07-2022,CA,18,Male,Bronze,Email
88351,23-02-2023,US,24,Other,Bronze,Email
88352,15-08-2023,US,37,Male,Bronze,Organic
88353,13-09-2022,US,39,Female,Bronze,Paid Search
88354,22-06-2022,DE,33,Male,Bronze,Paid Search
88355,04-06-2023,US,31,Other,Bronze,Paid Search
88356,12-05-2023,US,44,Male,Silver,Organic
88357,01-04-2021,US,18,Female,Bronze,Social
88358,11-03-2021,UK,40,Male,Platinum,Organic
88359,20-02-2023,US,41,Female,Bronze,Paid Search
88360,16-02-2023,BR,20,Female,Bronze,Social
88361,09-06-2023,IN,24,Female,Bronze,Referral
88362,03-04-2021,IN,34,Female,Silver,Paid Search
88363,20-06-2021,IN,25,Male,Bronze,Paid Search
88364,31-01-2021,IN,50,Male,Gold,Referral
88365,07-11-2021,IN,34,Female,Silver,Social
88366,04-07-2022,US,26,Female,Bronze,Referral
88367,31-01-2022,IN,28,Male,Bronze,Organic
88368,11-05-2021,IN,25,Female,Gold,Referral
88369,29-08-2022,US,51,Male,Bronze,Paid Search
88370,23-12-2021,BR,20,Female,Bronze,Social
88371,11-11-2021,US,40,Male,Bronze,Paid Search
88372,28-04-2023,US,35,Female,Bronze,Paid Search
88373,15-12-2021,US,44,Male,Bronze,Organic
88374,26-08-2022,IN,28,Male,Bronze,Paid Search
88375,15-03-2021,US,35,Female,Gold,Email
88376,15-03-2023,AU,37,Female,Bronze,Paid Search
88377,18-08-2022,AU,24,Other,Bronze,Organic
88378,08-05-2023,DE,48,Male,Gold,Referral
88379,27-11-2021,DE,41,Female,Bronze,Social
88380,10-06-2022,BR,29,Female,Bronze,Organic
88381,15-04-2022,US,21,Female,Platinum,Email
88382,16-12-2023,AU,23,Female,Silver,Organic
88383,22-04-2021,DE,25,Female,Bronze,Organic
88384,10-08-2021,UK,18,Female,Bronze,Referral
88385,29-11-2023,CA,41,Male,Bronze,Organic
88386,03-04-2021,US,21,Female,Bronze,Paid Search
88387,01-11-2021,US,35,Male,Bronze,Organic
88388,15-12-2021,CA,39,Male,Bronze,Email
88389,12-05-2023,US,36,Male,Bronze,Organic
88390,15-04-2023,DE,23,Male,Bronze,Social
88391,09-08-2023,BR,49,Male,Gold,Social
88392,16-04-2021,US,22,Male,Gold,Paid Search
88393,24-08-2021,UK,22,Male,Bronze,Organic
88394,27-05-2022,IN,39,Other,Bronze,Email
88395,11-03-2023,CA,39,Female,Gold,Paid Search
88396,18-09-2022,UK,29,Female,Silver,Paid Search
88397,26-07-2022,CA,35,Female,Bronze,Social
88398,04-06-2023,CA,47,Female,Bronze,Organic
88399,05-08-2021,UK,63,Male,Bronze,Paid Search
88400,16-07-2023,IN,43,Other,Bronze,Social
88401,23-12-2022,IN,40,Female,Bronze,Organic
88402,19-09-2021,BR,48,Male,Bronze,Paid Search
88403,25-04-2022,BR,39,Male,Bronze,Paid Search
88404,28-10-2021,IN,36,Female,Bronze,Referral
88405,05-12-2021,US,39,Male,Silver,Organic
88406,19-01-2023,US,34,Male,Bronze,Social
88407,30-11-2021,US,29,Female,Silver,Paid Search
88408,31-07-2023,AU,40,Male,Bronze,Paid Search
88409,18-04-2021,US,32,Male,Bronze,Social
88410,04-07-2021,BR,47,Male,Bronze,Email
88411,28-09-2023,AU,32,Female,Bronze,Referral
88412,03-03-2023,US,26,Male,Bronze,Organic
88413,27-04-2022,US,28,Male,Silver,Organic
88414,18-09-2021,AU,34,Female,Bronze,Organic
88415,07-10-2021,US,33,Male,Bronze,Organic
88416,17-07-2021,CA,41,Male,Bronze,Email
88417,10-09-2023,UK,32,Female,Bronze,Email
88418,05-01-2022,BR,50,Female,Bronze,Paid Search
88419,23-10-2023,IN,36,Female,Silver,Organic
88420,21-05-2023,US,35,Female,Platinum,Paid Search
88421,28-01-2022,UK,36,Female,Bronze,Email
88422,25-03-2023,DE,39,Female,Bronze,Paid Search
88423,07-06-2022,US,33,Male,Bronze,Social
88424,09-06-2022,US,52,Male,Bronze,Social
88425,23-04-2023,IN,23,Male,Bronze,Email
88426,22-02-2023,UK,41,Female,Bronze,Organic
88427,28-08-2021,IN,35,Female,Bronze,Organic
88428,21-03-2022,UK,18,Male,Gold,Organic
88429,21-10-2023,UK,23,Female,Bronze,Organic
88430,19-08-2021,US,31,Female,Bronze,Organic
88431,20-02-2023,US,44,Male,Bronze,Organic
88432,13-07-2023,IN,23,Male,Bronze,Paid Search
88433,20-10-2022,IN,18,Female,Bronze,Email
88434,28-02-2021,BR,21,Male,Bronze,Paid Search
88435,21-07-2023,CA,29,Male,Silver,Organic
88436,14-09-2023,CA,28,Male,Bronze,Email
88437,06-12-2022,UK,39,Male,Bronze,Email
88438,14-05-2023,UK,47,Male,Platinum,Email
88439,19-02-2021,CA,46,Other,Bronze,Paid Search
88440,04-03-2023,US,52,Female,Bronze,Organic
88441,31-05-2023,US,25,Male,Gold,Email
88442,16-09-2022,US,22,Male,Bronze,Organic
88443,28-07-2022,AU,43,Female,Bronze,Organic
88444,06-06-2023,BR,31,Female,Silver,Organic
88445,26-12-2022,UK,29,Other,Bronze,Paid Search
88446,31-01-2021,US,30,Female,Bronze,Organic
88447,21-07-2021,US,50,Male,Bronze,Referral
88448,10-10-2022,UK,35,Female,Gold,Social
88449,26-10-2022,DE,29,Male,Bronze,Social
88450,13-10-2021,DE,18,Male,Bronze,Paid Search
88451,02-06-2021,UK,50,Other,Bronze,Referral
88452,01-12-2022,US,26,Female,Bronze,Organic
88453,06-12-2021,IN,38,Male,Bronze,Paid Search
88454,09-01-2023,US,35,Female,Bronze,Paid Search
88455,25-12-2022,US,46,Female,Bronze,Paid Search
88456,24-08-2021,BR,29,Female,Bronze,Email
88457,21-04-2023,IN,53,Male,Bronze,Social
88458,19-06-2021,BR,35,Male,Silver,Referral
88459,14-03-2022,US,25,Female,Bronze,Organic
88460,06-10-2022,US,32,Other,Bronze,Organic
88461,29-08-2023,CA,31,Female,Bronze,Organic
88462,27-10-2023,US,28,Female,Gold,Organic
88463,30-01-2023,US,63,Female,Bronze,Paid Search
88464,28-12-2022,DE,38,Female,Gold,Organic
88465,02-07-2022,US,28,Male,Bronze,Email
88466,15-06-2022,BR,44,Female,Silver,Referral
88467,02-09-2022,DE,48,Female,Bronze,Paid Search
88468,22-10-2023,US,34,Male,Bronze,Paid Search
88469,14-12-2022,IN,31,Male,Bronze,Organic
88470,16-06-2023,UK,45,Other,Bronze,Social
88471,28-08-2022,DE,52,Female,Bronze,Social
88472,14-03-2023,US,35,Male,Bronze,Email
88473,20-07-2023,US,29,Male,Silver,Email
88474,24-04-2022,AU,41,Female,Silver,Organic
88475,08-12-2022,US,49,Male,Bronze,Referral
88476,23-06-2022,US,33,Male,Bronze,Organic
88477,14-07-2022,IN,41,Male,Silver,Organic
88478,17-10-2021,CA,37,Male,Bronze,Organic
88479,06-07-2023,US,44,Male,Silver,Paid Search
88480,14-06-2023,US,36,Male,Bronze,Social
88481,06-10-2023,US,31,Male,Bronze,Paid Search
88482,08-11-2021,US,38,Female,Bronze,Paid Search
88483,30-12-2023,AU,40,Male,Silver,Referral
88484,10-02-2023,IN,18,Female,Bronze,Paid Search
88485,09-01-2022,AU,19,Male,Silver,Referral
88486,17-08-2023,BR,26,Female,Gold,Paid Search
88487,04-09-2022,AU,21,Male,Silver,Social
88488,28-08-2022,US,38,Other,Bronze,Referral
88489,09-04-2023,IN,32,Male,Bronze,Organic
88490,21-06-2021,IN,37,Male,Bronze,Organic
88491,25-05-2022,IN,43,Female,Bronze,Referral
88492,28-01-2021,US,22,Female,Bronze,Organic
88493,12-04-2022,UK,42,Female,Silver,Paid Search
88494,08-01-2023,DE,39,Female,Silver,Email
88495,18-12-2023,BR,51,Female,Bronze,Organic
88496,03-09-2021,CA,18,Male,Bronze,Email
88497,17-08-2023,IN,30,Female,Bronze,Email
88498,12-02-2021,US,25,Female,Bronze,Paid Search
88499,15-01-2021,UK,22,Male,Silver,Organic
88500,11-01-2022,AU,22,Female,Gold,Paid Search
88501,13-11-2021,US,23,Male,Silver,Email
88502,30-09-2022,IN,31,Female,Platinum,Paid Search
88503,31-07-2021,UK,28,Female,Silver,Organic
88504,27-08-2022,US,26,Female,Bronze,Organic
88505,18-12-2023,CA,44,Male,Bronze,Referral
88506,03-07-2021,CA,56,Female,Silver,Referral
88507,18-04-2022,UK,47,Female,Silver,Email
88508,24-10-2022,US,24,Female,Bronze,Paid Search
88509,16-04-2022,BR,20,Female,Bronze,Email
88510,26-03-2022,US,46,Male,Bronze,Social
88511,11-02-2021,AU,54,Male,Silver,Paid Search
88512,08-06-2022,IN,22,Female,Bronze,Email
88513,13-10-2023,IN,34,Female,Bronze,Paid Search
88514,16-08-2023,US,29,Male,Bronze,Paid Search
88515,25-05-2023,IN,33,Male,Bronze,Organic
88516,27-03-2021,BR,43,Male,Bronze,Referral
88517,18-05-2021,IN,41,Male,Bronze,Organic
88518,02-08-2022,IN,31,Male,Gold,Social
88519,22-11-2021,BR,35,Male,Bronze,Social
88520,10-07-2021,US,39,Male,Bronze,Social
88521,22-07-2021,IN,38,Male,Bronze,Paid Search
88522,20-07-2021,US,35,Male,Bronze,Paid Search
88523,11-04-2021,US,19,Male,Bronze,Referral
88524,31-10-2022,US,41,Female,Bronze,Email
88525,29-03-2022,CA,36,Male,Silver,Paid Search
88526,04-01-2023,AU,29,Female,Bronze,Paid Search
88527,24-08-2021,US,36,Male,Bronze,Organic
88528,26-10-2022,US,40,Female,Silver,Organic
88529,21-07-2021,US,37,Female,Gold,Referral
88530,09-10-2023,DE,52,Female,Platinum,Organic
88531,08-07-2021,IN,18,Female,Bronze,Paid Search
88532,21-05-2023,IN,43,Male,Bronze,Paid Search
88533,21-01-2023,CA,37,Female,Bronze,Email
88534,06-08-2021,UK,18,Male,Bronze,Paid Search
88535,09-04-2021,IN,29,Female,Bronze,Social
88536,28-11-2022,US,44,Male,Bronze,Email
88537,17-02-2021,IN,21,Female,Silver,Social
88538,11-11-2022,US,21,Other,Gold,Paid Search
88539,13-01-2023,US,20,Male,Bronze,Paid Search
88540,09-12-2022,BR,30,Female,Silver,Paid Search
88541,05-12-2023,US,34,Female,Bronze,Email
88542,15-04-2022,UK,41,Female,Silver,Paid Search
88543,04-07-2022,CA,30,Male,Bronze,Organic
88544,04-11-2023,US,30,Female,Bronze,Social
88545,01-08-2023,US,35,Male,Bronze,Paid Search
88546,23-05-2022,US,39,Female,Bronze,Organic
88547,08-04-2022,IN,37,Female,Bronze,Referral
88548,15-05-2023,US,34,Male,Bronze,Organic
88549,11-09-2022,US,31,Male,Bronze,Organic
88550,12-06-2022,AU,18,Female,Bronze,Paid Search
88551,13-06-2023,UK,29,Female,Bronze,Paid Search
88552,13-05-2023,US,43,Male,Bronze,Referral
88553,30-03-2022,US,25,Male,Bronze,Social
88554,10-03-2022,AU,21,Male,Gold,Organic
88555,03-01-2023,IN,18,Male,Silver,Referral
88556,01-01-2021,US,43,Male,Silver,Paid Search
88557,07-05-2023,US,35,Male,Bronze,Organic
88558,02-07-2022,CA,29,Female,Gold,Email
88559,16-08-2023,DE,37,Female,Bronze,Paid Search
88560,24-08-2022,IN,38,Female,Gold,Paid Search
88561,01-03-2022,US,35,Female,Bronze,Organic
88562,07-05-2021,DE,20,Female,Bronze,Organic
88563,02-01-2021,US,18,Female,Bronze,Social
88564,30-12-2022,IN,31,Male,Silver,Paid Search
88565,06-08-2021,BR,42,Male,Silver,Organic
88566,24-07-2023,US,34,Male,Gold,Paid Search
88567,26-06-2022,IN,36,Male,Bronze,Paid Search
88568,09-08-2023,US,22,Male,Bronze,Email
88569,25-05-2022,US,38,Female,Silver,Email
88570,17-02-2022,IN,46,Male,Bronze,Social
88571,04-06-2021,US,29,Male,Gold,Paid Search
88572,25-03-2022,CA,50,Male,Silver,Email
88573,18-06-2023,US,26,Female,Silver,Paid Search
88574,29-07-2023,BR,38,Male,Gold,Email
88575,08-06-2022,DE,43,Female,Bronze,Organic
88576,30-12-2023,US,44,Male,Bronze,Paid Search
88577,09-02-2021,US,40,Male,Bronze,Organic
88578,27-02-2021,US,52,Female,Silver,Paid Search
88579,08-03-2021,AU,43,Female,Silver,Paid Search
88580,09-03-2021,IN,31,Male,Bronze,Social
88581,06-01-2021,US,25,Female,Bronze,Organic
88582,01-03-2021,CA,18,Female,Bronze,Social
88583,23-05-2023,US,38,Male,Bronze,Paid Search
88584,22-05-2022,US,43,Male,Bronze,Organic
88585,06-05-2023,US,28,Male,Silver,Social
88586,10-05-2023,BR,37,Female,Gold,Organic
88587,28-01-2023,IN,36,Male,Bronze,Social
88588,13-04-2021,AU,22,Male,Silver,Email
88589,14-05-2021,US,40,Female,Silver,Email
88590,25-01-2023,US,41,Male,Bronze,Email
88591,12-11-2023,US,52,Female,Bronze,Paid Search
88592,07-07-2021,US,18,Male,Bronze,Paid Search
88593,26-11-2022,US,30,Male,Platinum,Paid Search
88594,06-02-2021,CA,26,Male,Bronze,Email
88595,06-08-2021,CA,27,Male,Silver,Organic
88596,15-10-2022,DE,27,Male,Bronze,Organic
88597,18-12-2022,CA,31,Female,Silver,Organic
88598,13-10-2022,IN,28,Female,Bronze,Paid Search
88599,11-05-2022,US,38,Male,Bronze,Referral
88600,07-11-2021,US,35,Male,Bronze,Email
88601,26-05-2023,UK,41,Male,Bronze,Email
88602,19-12-2021,BR,38,Female,Silver,Paid Search
88603,19-02-2023,US,26,Male,Silver,Organic
88604,23-01-2022,DE,38,Other,Gold,Social
88605,20-07-2022,AU,46,Female,Bronze,Organic
88606,15-10-2023,US,31,Female,Platinum,Paid Search
88607,11-03-2022,US,38,Female,Bronze,Organic
88608,07-08-2023,IN,41,Male,Bronze,Paid Search
88609,08-03-2021,US,27,Female,Bronze,Organic
88610,01-08-2022,UK,34,Male,Bronze,Organic
88611,15-07-2022,UK,31,Male,Gold,Email
88612,21-11-2023,BR,32,Male,Silver,Paid Search
88613,17-10-2021,US,45,Female,Bronze,Paid Search
88614,29-09-2022,CA,29,Male,Platinum,Paid Search
88615,05-10-2022,US,54,Female,Silver,Paid Search
88616,22-04-2021,CA,39,Male,Bronze,Email
88617,26-12-2023,US,34,Female,Bronze,Organic
88618,18-06-2022,AU,22,Male,Bronze,Social
88619,23-04-2022,DE,32,Female,Silver,Paid Search
88620,07-09-2023,AU,33,Male,Silver,Referral
88621,16-03-2021,CA,39,Other,Bronze,Referral
88622,27-12-2022,DE,30,Female,Bronze,Organic
88623,22-01-2021,BR,45,Male,Gold,Social
88624,10-11-2023,UK,45,Female,Bronze,Organic
88625,07-06-2023,US,41,Female,Gold,Social
88626,05-08-2022,UK,29,Other,Silver,Social
88627,06-03-2022,US,34,Female,Bronze,Organic
88628,26-09-2023,IN,18,Male,Bronze,Email
88629,26-09-2021,BR,25,Male,Bronze,Organic
88630,20-04-2023,UK,45,Female,Silver,Organic
88631,29-03-2022,BR,31,Male,Bronze,Organic
88632,20-06-2023,BR,35,Female,Silver,Paid Search
88633,31-03-2023,US,33,Female,Bronze,Organic
88634,22-12-2023,IN,33,Female,Bronze,Referral
88635,24-10-2022,US,18,Male,Gold,Referral
88636,27-11-2021,DE,20,Female,Bronze,Paid Search
88637,30-08-2023,US,43,Female,Silver,Organic
88638,19-11-2022,UK,40,Female,Bronze,Email
88639,10-02-2023,CA,35,Female,Silver,Email
88640,08-10-2021,UK,32,Male,Silver,Organic
88641,05-08-2022,IN,34,Male,Silver,Referral
88642,25-07-2023,US,25,Male,Bronze,Referral
88643,06-02-2022,DE,32,Female,Bronze,Email
88644,04-10-2022,US,23,Male,Bronze,Social
88645,15-08-2021,UK,43,Male,Bronze,Organic
88646,12-07-2021,IN,37,Female,Bronze,Paid Search
88647,25-04-2023,AU,29,Male,Bronze,Organic
88648,07-04-2022,US,31,Male,Bronze,Referral
88649,14-08-2021,US,32,Female,Bronze,Organic
88650,19-07-2021,IN,26,Male,Bronze,Paid Search
88651,17-05-2021,IN,40,Female,Bronze,Organic
88652,17-05-2022,US,36,Male,Bronze,Paid Search
88653,07-12-2021,IN,29,Female,Bronze,Email
88654,26-03-2021,BR,37,Female,Platinum,Social
88655,12-06-2022,BR,55,Male,Bronze,Paid Search
88656,23-11-2023,US,35,Male,Gold,Paid Search
88657,08-12-2023,US,21,Male,Bronze,Paid Search
88658,16-10-2022,US,18,Female,Bronze,Email
88659,25-09-2022,US,30,Male,Silver,Paid Search
88660,21-12-2023,US,35,Female,Bronze,Paid Search
88661,10-04-2023,US,29,Female,Bronze,Email
88662,10-07-2021,CA,31,Female,Bronze,Organic
88663,30-07-2022,BR,26,Male,Silver,Social
88664,25-02-2022,CA,25,Male,Bronze,Paid Search
88665,08-06-2021,IN,44,Female,Bronze,Email
88666,17-10-2023,UK,37,Male,Bronze,Paid Search
88667,07-10-2022,AU,39,Male,Bronze,Email
88668,28-01-2023,IN,46,Male,Silver,Organic
88669,18-05-2023,US,35,Male,Bronze,Paid Search
88670,18-03-2021,US,36,Female,Bronze,Paid Search
88671,13-12-2021,IN,21,Male,Bronze,Social
88672,26-08-2023,US,52,Female,Silver,Organic
88673,11-08-2021,US,37,Male,Bronze,Paid Search
88674,26-07-2021,AU,35,Male,Bronze,Organic
88675,06-11-2022,DE,22,Male,Silver,Organic
88676,14-10-2021,IN,29,Male,Gold,Social
88677,30-06-2023,US,30,Male,Bronze,Email
88678,13-03-2023,IN,42,Male,Bronze,Paid Search
88679,23-04-2023,AU,40,Male,Platinum,Social
88680,18-02-2023,AU,29,Female,Bronze,Social
88681,13-06-2021,IN,40,Female,Bronze,Email
88682,25-12-2022,CA,39,Female,Platinum,Organic
88683,07-07-2021,US,19,Female,Gold,Paid Search
88684,06-01-2021,UK,28,Female,Bronze,Paid Search
88685,06-12-2023,US,50,Male,Gold,Email
88686,01-10-2021,US,35,Female,Bronze,Organic
88687,03-02-2023,UK,51,Female,Silver,Paid Search
88688,13-01-2022,IN,42,Female,Bronze,Social
88689,07-02-2023,CA,32,Female,Bronze,Email
88690,15-03-2022,IN,36,Male,Bronze,Paid Search
88691,27-04-2022,US,45,Male,Gold,Paid Search
88692,22-03-2021,US,31,Male,Bronze,Organic
88693,24-05-2022,BR,47,Female,Gold,Social
88694,10-01-2023,UK,49,Male,Silver,Email
88695,21-02-2023,US,50,Female,Bronze,Email
88696,03-09-2023,US,23,Male,Bronze,Organic
88697,08-10-2022,UK,39,Male,Bronze,Paid Search
88698,20-12-2023,US,35,Male,Bronze,Paid Search
88699,18-11-2022,CA,29,Male,Gold,Email
88700,24-05-2023,US,50,Female,Bronze,Email
88701,12-06-2021,BR,26,Female,Silver,Referral
